시도,군구,관광지,구분,세부구분,내/외국인,총계(2010.01 ~ 2019.09),2010년,,,,,,,,,,,,,2011년,,,,,,,,,,,,,2012년,,,,,,,,,,,,,2013년,,,,,,,,,,,,,2014년,,,,,,,,,,,,,2015년,,,,,,,,,,,,,2016년,,,,,,,,,,,,,2017년,,,,,,,,,,,,,2018년,,,,,,,,,,,,,2019년,,,,,,,,,,
,,,,,,,인원계,2010년 01월,2010년 02월,2010년 03월,2010년 04월,2010년 05월,2010년 06월,2010년 07월,2010년 08월,2010년 09월,2010년 10월,2010년 11월,2010년 12월,인원계,2011년 01월,2011년 02월,2011년 03월,2011년 04월,2011년 05월,2011년 06월,2011년 07월,2011년 08월,2011년 09월,2011년 10월,2011년 11월,2011년 12월,인원계,2012년 01월,2012년 02월,2012년 03월,2012년 04월,2012년 05월,2012년 06월,2012년 07월,2012년 08월,2012년 09월,2012년 10월,2012년 11월,2012년 12월,인원계,2013년 01월,2013년 02월,2013년 03월,2013년 04월,2013년 05월,2013년 06월,2013년 07월,2013년 08월,2013년 09월,2013년 10월,2013년 11월,2013년 12월,인원계,2014년 01월,2014년 02월,2014년 03월,2014년 04월,2014년 05월,2014년 06월,2014년 07월,2014년 08월,2014년 09월,2014년 10월,2014년 11월,2014년 12월,인원계,2015년 01월,2015년 02월,2015년 03월,2015년 04월,2015년 05월,2015년 06월,2015년 07월,2015년 08월,2015년 09월,2015년 10월,2015년 11월,2015년 12월,인원계,2016년 01월,2016년 02월,2016년 03월,2016년 04월,2016년 05월,2016년 06월,2016년 07월,2016년 08월,2016년 09월,2016년 10월,2016년 11월,2016년 12월,인원계,2017년 01월,2017년 02월,2017년 03월,2017년 04월,2017년 05월,2017년 06월,2017년 07월,2017년 08월,2017년 09월,2017년 10월,2017년 11월,2017년 12월,인원계,2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,인원계,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,
울산광역시,남구,고래바다여행선,유료,측정,내국인,"215,015","8,098",0,0,182,933,"1,242","1,221","1,381","1,697",488,454,500,-,"7,578",0,0,81,866,"1,014","1,153","1,041","1,998",391,894,140,0,"7,527",87,0,0,"1,025",963,"1,013",999,"1,438",689,"1,313",0,0,"48,813",0,0,0,"5,246","7,199","9,276","8,691","8,676","4,799","3,778","1,148",0,"21,875",350,0,0,"3,796","1,540","2,010","3,466","4,402","2,919","3,061",331,0,"39,321",0,0,0,"2,979","7,395","2,377","2,410","11,859","4,039","5,581","1,647","1,034","34,001",136,0,0,"3,196","6,926","5,439","4,658","7,625","2,263","2,484","1,274",0,"34,192",-,-,-,"3,621","7,421","5,940","5,097","6,730","1,728","2,277","1,218",160,"13,610",338,0,0,"2,485","3,756","4,228","2,803",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
울산광역시,남구,고래바다여행선,유료,측정,외국인,"4,341",57,0,0,1,0,9,7,8,17,1,14,-,-,0,0,0,-,-,-,-,0,0,0,0,0,0,396,3,0,0,74,16,222,35,7,26,13,0,0,858,0,0,0,85,109,258,48,103,154,65,36,0,551,0,0,0,81,27,30,103,189,54,56,11,0,692,0,0,0,35,97,32,70,248,110,81,16,3,864,0,0,0,125,224,71,120,198,71,33,22,0,664,-,-,-,58,141,66,163,140,42,22,32,0,259,0,0,0,45,46,105,63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
울산광역시,남구,고래바다여행선,유료,측정,합계,"219,356","8,155",0,0,183,933,"1,251","1,228","1,389","1,714",489,468,500,-,"7,578",0,0,81,866,"1,014","1,153","1,041","1,998",391,894,140,0,"7,923",90,0,0,"1,099",979,"1,235","1,034","1,445",715,"1,326",0,0,"49,671",0,0,0,"5,331","7,308","9,534","8,739","8,779","4,953","3,843","1,184",0,"22,426",350,0,0,"3,877","1,567","2,040","3,569","4,591","2,973","3,117",342,0,"40,013",0,0,0,"3,014","7,492","2,409","2,480","12,107","4,149","5,662","1,663","1,037","34,865",136,0,0,"3,321","7,150","5,510","4,778","7,823","2,334","2,517","1,296",0,"34,856",-,-,-,"3,679","7,562","6,006","5,260","6,870","1,770","2,299","1,250",160,"13,869",338,0,0,"2,530","3,802","4,333","2,866",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
울산광역시,남구,고래박물관,유료,측정,내국인,"607,337","193,732","22,007","12,270","9,244","16,047","18,421","13,880","17,072","24,678","14,910","18,354","13,288","13,561","202,823","13,950","12,742","9,163","17,418","22,066","16,329","19,850","30,282","12,424","22,184","13,776","12,639","210,782","14,645","12,002","7,738","17,432","23,369","18,485","20,736","33,104","17,302","18,813","14,011","13,145",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
울산광역시,남구,고래박물관,유료,측정,외국인,"14,428","8,833",16,0,0,930,"1,079",886,"1,064","1,860",951,886,539,622,"3,626",15,31,25,810,"1,105",870,235,350,185,0,0,0,"1,969",0,0,0,170,236,187,209,334,174,384,142,133,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
울산광역시,남구,고래박물관,유료,측정,합계,"621,765","202,565","22,023","12,270","9,244","16,977","19,500","14,766","18,136","26,538","15,861","19,240","13,827","14,183","206,449","13,965","12,773","9,188","18,228","23,171","17,199","20,085","30,632","12,609","22,184","13,776","12,639","212,751","14,645","12,002","7,738","17,602","23,605","18,672","20,945","33,438","17,476","19,197","14,153","13,278",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
울산광역시,남구,고래생태체험관,유료,측정,내국인,"1,747,014","280,668","45,454","25,648","15,416","19,839","24,711","16,971","25,025","31,224","19,344","22,149","17,399","17,488","255,045","16,792","17,827","12,398","21,389","30,229","20,537","25,309","34,787","17,336","25,847","16,174","16,420","294,223","19,295","15,856","16,302","30,345","25,781","25,677","29,407","48,102","22,878","23,809","18,593","18,178",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"256,156",-,-,-,"31,720","50,758","33,744","38,129","56,298","24,280","21,227",0,0,"297,655",-,-,-,"33,004","52,491","33,620","32,553","59,737","24,237","27,867","13,354","20,792","363,267","24,264","15,374","24,328","30,908","44,378","34,641","36,392","47,813","30,523","32,100","21,012","21,534",-,-,-,-,-,-,-,-,-,-,
울산광역시,남구,고래생태체험관,유료,측정,내국인,"187,630",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"187,630",-,-,-,"26,623","32,672","36,002","27,719","44,961","19,653",
울산광역시,남구,고래생태체험관,유료,측정,외국인,"18,315","10,405",10,3,0,"1,021","1,884",990,"1,022","1,872",980,967,829,827,"4,793",23,18,25,"1,050","2,010","1,105",210,240,112,0,0,0,"3,117",34,31,166,337,287,391,297,485,231,486,188,184,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,
울산광역시,남구,고래생태체험관,유료,측정,합계,"1,952,959","291,073","45,464","25,651","15,416","20,860","26,595","17,961","26,047","33,096","20,324","23,116","18,228","18,315","259,838","16,815","17,845","12,423","22,439","32,239","21,642","25,519","35,027","17,448","25,847","16,174","16,420","297,340","19,329","15,887","16,468","30,682","26,068","26,068","29,704","48,587","23,109","24,295","18,781","18,362",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"256,156",-,-,-,"31,720","50,758","33,744","38,129","56,298","24,280","21,227",0,0,"297,655",-,-,-,"33,004","52,491","33,620","32,553","59,737","24,237","27,867","13,354","20,792","363,267","24,264","15,374","24,328","30,908","44,378","34,641","36,392","47,813","30,523","32,100","21,012","21,534","187,630",-,-,-,"26,623","32,672","36,002","27,719","44,961","19,653",
