시도,군구,관광지,구분,세부구분,내/외국인,총계(2010.01 ~ 2019.09),2010년,,,,,,,,,,,,,2011년,,,,,,,,,,,,,2012년,,,,,,,,,,,,,2013년,,,,,,,,,,,,,2014년,,,,,,,,,,,,,2015년,,,,,,,,,,,,,2016년,,,,,,,,,,,,,2017년,,,,,,,,,,,,,2018년,,,,,,,,,,,,,2019년,,,,,,,,,,
,,,,,,,인원계,2010년 01월,2010년 02월,2010년 03월,2010년 04월,2010년 05월,2010년 06월,2010년 07월,2010년 08월,2010년 09월,2010년 10월,2010년 11월,2010년 12월,인원계,2011년 01월,2011년 02월,2011년 03월,2011년 04월,2011년 05월,2011년 06월,2011년 07월,2011년 08월,2011년 09월,2011년 10월,2011년 11월,2011년 12월,인원계,2012년 01월,2012년 02월,2012년 03월,2012년 04월,2012년 05월,2012년 06월,2012년 07월,2012년 08월,2012년 09월,2012년 10월,2012년 11월,2012년 12월,인원계,2013년 01월,2013년 02월,2013년 03월,2013년 04월,2013년 05월,2013년 06월,2013년 07월,2013년 08월,2013년 09월,2013년 10월,2013년 11월,2013년 12월,인원계,2014년 01월,2014년 02월,2014년 03월,2014년 04월,2014년 05월,2014년 06월,2014년 07월,2014년 08월,2014년 09월,2014년 10월,2014년 11월,2014년 12월,인원계,2015년 01월,2015년 02월,2015년 03월,2015년 04월,2015년 05월,2015년 06월,2015년 07월,2015년 08월,2015년 09월,2015년 10월,2015년 11월,2015년 12월,인원계,2016년 01월,2016년 02월,2016년 03월,2016년 04월,2016년 05월,2016년 06월,2016년 07월,2016년 08월,2016년 09월,2016년 10월,2016년 11월,2016년 12월,인원계,2017년 01월,2017년 02월,2017년 03월,2017년 04월,2017년 05월,2017년 06월,2017년 07월,2017년 08월,2017년 09월,2017년 10월,2017년 11월,2017년 12월,인원계,2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,인원계,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,
대구광역시,중구,근대문화체험관 계산예가,무료,측정,내국인,"1,397,219",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"68,583",-,-,-,-,-,-,-,-,"15,927","23,213","16,198","13,245","202,295","12,895","13,327","11,028","18,514","27,809","9,870","10,467","16,617","18,747","26,247","19,206","17,568","285,733","17,002","18,102","16,655","17,940","25,640","18,991","15,200","76,953","16,524","26,783","19,804","16,139","512,094","12,671","15,739","17,581","21,396","29,225","52,606","41,592","112,491","54,420","64,845","49,541","39,987","171,367","12,217","12,590","6,765","20,032","13,301","18,993","7,138","14,230","9,623","22,431","18,641","15,406","157,147","7,709","9,257","18,506","19,796","26,439","22,482","18,227","17,361","17,370",
대구광역시,중구,근대문화체험관 계산예가,무료,측정,합계,"1,397,219",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"68,583",-,-,-,-,-,-,-,-,"15,927","23,213","16,198","13,245","202,295","12,895","13,327","11,028","18,514","27,809","9,870","10,467","16,617","18,747","26,247","19,206","17,568","285,733","17,002","18,102","16,655","17,940","25,640","18,991","15,200","76,953","16,524","26,783","19,804","16,139","512,094","12,671","15,739","17,581","21,396","29,225","52,606","41,592","112,491","54,420","64,845","49,541","39,987","171,367","12,217","12,590","6,765","20,032","13,301","18,993","7,138","14,230","9,623","22,431","18,641","15,406","157,147","7,709","9,257","18,506","19,796","26,439","22,482","18,227","17,361","17,370",
대구광역시,중구,근대역사관,무료,측정,내국인,"64,986",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"64,986","5,494","5,842","7,224","8,463","9,198","7,831","5,850","8,305","6,779",
대구광역시,중구,근대역사관,무료,측정,합계,"64,986",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"64,986","5,494","5,842","7,224","8,463","9,198","7,831","5,850","8,305","6,779",
대구광역시,중구,김광석 다시 그리기 길,무료,측정,내국인,"6,017,642",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"244,650",-,-,-,-,-,-,-,-,"61,159","74,525","62,493","46,473","841,838","67,053","71,460","67,673","64,415","95,714","51,973","65,694","68,399","68,619","82,487","60,581","77,770","1,000,329","82,265","87,135","74,454","90,413","111,000","83,842","72,980","78,402","74,593","91,253","76,765","77,227","1,460,026","80,910","98,961","90,238","110,996","126,901","166,017","91,986","103,434","139,337","190,727","131,538","128,981","1,515,308","73,628","118,600","225,728","214,981","156,337","207,438","75,373","79,121","96,939","93,831","88,753","84,579","955,491","80,863","89,285","142,182","139,666","141,231","104,632","76,095","90,296","91,241",
대구광역시,중구,김광석 다시 그리기 길,무료,측정,합계,"6,017,642",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"244,650",-,-,-,-,-,-,-,-,"61,159","74,525","62,493","46,473","841,838","67,053","71,460","67,673","64,415","95,714","51,973","65,694","68,399","68,619","82,487","60,581","77,770","1,000,329","82,265","87,135","74,454","90,413","111,000","83,842","72,980","78,402","74,593","91,253","76,765","77,227","1,460,026","80,910","98,961","90,238","110,996","126,901","166,017","91,986","103,434","139,337","190,727","131,538","128,981","1,515,308","73,628","118,600","225,728","214,981","156,337","207,438","75,373","79,121","96,939","93,831","88,753","84,579","955,491","80,863","89,285","142,182","139,666","141,231","104,632","76,095","90,296","91,241",
대구광역시,중구,김원일의 마당깊은 집,무료,측정,내국인,"8,686",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"8,686",-,-,-,-,-,-,"2,834","2,829","3,023",
대구광역시,중구,김원일의 마당깊은 집,무료,측정,합계,"8,686",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"8,686",-,-,-,-,-,-,"2,834","2,829","3,023",
대구광역시,중구,달성공원,무료,추정,내국인,"7,120,797","2,586,564","164,332","183,061","203,698","294,258","357,560","255,750","209,253","194,058","199,082","215,381","182,608","127,523","2,196,758","16,669","55,934","164,183","261,069","269,846","166,755","158,323","187,800","185,020","381,669","203,140","146,350","2,337,475","119,620","155,456","248,648","364,881","438,086","213,170","130,044","113,317","138,890","221,439","134,460","59,464",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
대구광역시,중구,달성공원,무료,추정,합계,"7,120,797","2,586,564","164,332","183,061","203,698","294,258","357,560","255,750","209,253","194,058","199,082","215,381","182,608","127,523","2,196,758","16,669","55,934","164,183","261,069","269,846","166,755","158,323","187,800","185,020","381,669","203,140","146,350","2,337,475","119,620","155,456","248,648","364,881","438,086","213,170","130,044","113,317","138,890","221,439","134,460","59,464",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
