시도,군구,관광지,구분,세부구분,내/외국인,총계(2010.01 ~ 2019.09),2010년,,,,,,,,,,,,,2011년,,,,,,,,,,,,,2012년,,,,,,,,,,,,,2013년,,,,,,,,,,,,,2014년,,,,,,,,,,,,,2015년,,,,,,,,,,,,,2016년,,,,,,,,,,,,,2017년,,,,,,,,,,,,,2018년,,,,,,,,,,,,,2019년,,,,,,,,,,
,,,,,,,인원계,2010년 01월,2010년 02월,2010년 03월,2010년 04월,2010년 05월,2010년 06월,2010년 07월,2010년 08월,2010년 09월,2010년 10월,2010년 11월,2010년 12월,인원계,2011년 01월,2011년 02월,2011년 03월,2011년 04월,2011년 05월,2011년 06월,2011년 07월,2011년 08월,2011년 09월,2011년 10월,2011년 11월,2011년 12월,인원계,2012년 01월,2012년 02월,2012년 03월,2012년 04월,2012년 05월,2012년 06월,2012년 07월,2012년 08월,2012년 09월,2012년 10월,2012년 11월,2012년 12월,인원계,2013년 01월,2013년 02월,2013년 03월,2013년 04월,2013년 05월,2013년 06월,2013년 07월,2013년 08월,2013년 09월,2013년 10월,2013년 11월,2013년 12월,인원계,2014년 01월,2014년 02월,2014년 03월,2014년 04월,2014년 05월,2014년 06월,2014년 07월,2014년 08월,2014년 09월,2014년 10월,2014년 11월,2014년 12월,인원계,2015년 01월,2015년 02월,2015년 03월,2015년 04월,2015년 05월,2015년 06월,2015년 07월,2015년 08월,2015년 09월,2015년 10월,2015년 11월,2015년 12월,인원계,2016년 01월,2016년 02월,2016년 03월,2016년 04월,2016년 05월,2016년 06월,2016년 07월,2016년 08월,2016년 09월,2016년 10월,2016년 11월,2016년 12월,인원계,2017년 01월,2017년 02월,2017년 03월,2017년 04월,2017년 05월,2017년 06월,2017년 07월,2017년 08월,2017년 09월,2017년 10월,2017년 11월,2017년 12월,인원계,2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,인원계,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,
서울특별시,종로구,종묘,유료,측정,외국인,"918,065",-,-,-,-,-,-,-,-,-,-,-,-,-,"203,158","6,837","8,534","13,186","13,436","15,798","17,166","17,675","20,088","22,209","26,324","23,679","18,226","217,862","12,293","13,879","20,341","24,327","24,439","23,566","18,653","20,343","22,209","16,198","12,797","8,817","121,728","7,579","8,508","15,635","10,915","10,878","8,388","8,691","11,619","11,689","12,425","9,353","6,048","74,035","5,674","5,181","7,528","6,568","9,195","5,368","4,727","6,342","6,730","6,809","6,022","3,891","54,505","3,112","4,171","5,525","5,290","8,860","2,832","2,927","3,594","4,506","5,519","4,763","3,406","75,494","2,902","3,829","5,566","5,823","10,762","5,564","6,164","6,094","8,185","8,813","6,887","4,905","58,584","3,675","3,104","5,818","5,998","6,523","4,557","4,441","4,615","5,338","6,850","4,588","3,077","66,693","2,450","3,325","5,303","5,903","7,145","5,848","5,146","7,317","5,215","8,184","6,556","4,301","46,006","3,547","2,355","6,271","7,126","7,408","6,358","5,354","2,655","4,932",
서울특별시,종로구,종묘,유료,측정,합계,"3,444,418",-,-,-,-,-,-,-,-,-,-,-,-,-,"570,597","18,323","25,612","35,424","43,906","71,904","45,310","43,561","53,648","57,539","71,663","61,258","42,449","405,416","18,149","18,895","41,770","51,738","52,262","39,814","31,053","32,688","35,330","38,154","28,678","16,885","333,401","14,575","16,255","28,773","26,359","64,638","21,016","17,858","28,686","32,071","34,977","28,249","19,944","309,887","20,093","17,488","23,644","24,526","62,723","23,631","19,463","26,719","28,738","31,039","21,981","9,842","276,733","12,966","19,273","16,242","21,760","60,983","9,796","18,051","21,565","21,314","26,757","29,684","18,342","329,403","15,338","17,485","18,914","29,546","84,406","21,514","18,784","18,331","32,105","32,935","23,565","16,480","415,196","16,448","12,913","21,399","27,152","77,147","60,379","28,003","19,564","24,485","76,933","31,606","19,167","477,628","15,083","21,280","24,589","27,776","54,323","23,212","14,438","40,030","76,592","59,023","71,512","49,770","326,157","39,726","42,979","38,459","40,820","60,966","32,655","20,759","31,905","17,888",
서울특별시,종로구,창경궁,유료,측정,내국인,"6,155,622",-,-,-,-,-,-,-,-,-,-,-,-,-,"590,802","17,644","35,708","29,856","70,101","78,017","40,319","31,333","48,915","58,076","97,869","61,697","21,267","558,571","17,458","20,267","27,647","75,936","80,267","47,308","26,241","26,882","42,107","125,906","52,830","15,722","608,215","17,562","20,990","36,389","62,810","119,635","50,889","24,995","33,110","56,914","103,908","60,978","20,035","705,240","21,712","36,721","44,840","89,737","100,809","37,959","31,164","44,450","85,604","116,874","75,897","19,473","807,487","24,256","51,984","111,070","82,310","107,728","19,369","64,166","90,527","54,612","113,075","61,218","27,172","845,388","22,043","31,323","104,094","97,302","153,328","45,270","54,844","57,004","78,110","121,351","60,322","20,397","772,066","24,650","22,077","37,464","118,778","96,047","53,251","49,725","40,567","43,801","192,578","67,841","25,287","690,608","18,188","45,001","42,008","81,847","97,549","49,852","22,117","21,776","126,902","93,826","70,895","20,647","577,245","32,591","68,948","54,559","100,571","94,260","52,225","30,092","55,413","88,586",
서울특별시,종로구,창경궁,유료,측정,외국인,"432,510",-,-,-,-,-,-,-,-,-,-,-,-,-,"26,361",697,914,"1,664","1,687","1,872","2,223","2,415","3,315","1,982","2,990","3,469","3,133","39,634","2,295","2,631","3,861","4,553","4,117","3,319","3,350","3,565","2,736","4,008","3,748","1,451","29,179","1,320","1,350","3,100","2,902","2,104","1,881","1,671","2,999","2,227","4,441","3,198","1,986","34,727","1,599","1,492","2,477","4,243","4,220","2,298","3,570","2,866","2,741","3,860","3,668","1,693","41,602","1,326","1,487","5,526","5,862","5,453","1,890","4,676","3,054","3,503","3,936","3,106","1,783","49,749","1,696","1,626","3,310","7,017","5,519","3,364","3,931","3,270","5,496","5,468","5,605","3,447","63,906","2,934","2,111","3,935","11,088","3,568","3,348","3,877","4,942","4,513","15,164","5,307","3,119","76,838","2,108","4,782","6,114","11,766","6,737","5,929","5,336","5,467","9,078","8,585","7,234","3,702","70,514","3,190","4,668","6,192","13,066","7,732","6,524","6,626","12,070","10,446",
서울특별시,종로구,창경궁,유료,측정,합계,"6,588,132",-,-,-,-,-,-,-,-,-,-,-,-,-,"617,163","18,341","36,622","31,520","71,788","79,889","42,542","33,748","52,230","60,058","100,859","65,166","24,400","598,205","19,753","22,898","31,508","80,489","84,384","50,627","29,591","30,447","44,843","129,914","56,578","17,173","637,394","18,882","22,340","39,489","65,712","121,739","52,770","26,666","36,109","59,141","108,349","64,176","22,021","739,967","23,311","38,213","47,317","93,980","105,029","40,257","34,734","47,316","88,345","120,734","79,565","21,166","849,089","25,582","53,471","116,596","88,172","113,181","21,259","68,842","93,581","58,115","117,011","64,324","28,955","895,137","23,739","32,949","107,404","104,319","158,847","48,634","58,775","60,274","83,606","126,819","65,927","23,844","835,972","27,584","24,188","41,399","129,866","99,615","56,599","53,602","45,509","48,314","207,742","73,148","28,406","767,446","20,296","49,783","48,122","93,613","104,286","55,781","27,453","27,243","135,980","102,411","78,129","24,349","647,759","35,781","73,616","60,751","113,637","101,992","58,749","36,718","67,483","99,032",
서울특별시,종로구,창덕궁,유료,측정,내국인,"10,285,196",-,-,-,-,-,-,-,-,-,-,-,-,-,"1,413,636","43,677","73,330","78,705","129,150","151,833","108,262","91,527","134,374","143,467","222,484","160,836","75,991","871,571","31,760","37,326","50,573","101,738","133,635","76,116","48,983","52,876","76,660","144,268","89,575","28,061","1,077,987","30,490","36,905","54,054","101,508","265,795","83,137","48,657","68,571","97,864","144,549","107,904","38,553","1,155,526","48,482","44,756","63,221","145,834","143,694","76,779","62,361","91,108","119,260","182,385","136,085","41,561","1,226,217","49,390","58,745","63,273","140,398","187,128","39,425","109,725","102,114","100,310","189,933","126,038","59,738","1,287,308","49,472","62,740","77,620","186,302","181,421","95,232","56,511","59,729","140,097","182,621","143,481","52,082","1,350,472","56,789","50,218","72,277","168,988","146,783","80,358","52,737","65,016","99,431","347,108","155,092","55,675","1,075,817","40,648","68,181","70,020","133,555","128,136","68,627","33,991","36,869","164,660","162,503","129,743","38,884","826,662","38,405","78,028","74,191","130,386","143,546","83,135","48,693","70,899","159,379",
서울특별시,종로구,창덕궁,유료,측정,외국인,"4,363,436",-,-,-,-,-,-,-,-,-,-,-,-,-,"443,502","14,137","18,114","28,749","33,551","33,678","34,882","33,502","39,302","47,017","53,165","62,683","44,722","587,397","32,210","33,764","50,318","61,918","65,797","57,013","50,216","52,796","52,775","57,349","45,427","27,814","496,714","22,253","24,859","43,988","40,807","99,693","37,541","31,461","40,040","39,392","51,382","39,748","25,550","454,707","19,834","20,715","32,402","45,258","44,392","35,345","38,585","43,372","38,829","58,996","47,051","29,928","405,780","23,453","26,439","34,770","45,325","41,644","20,021","24,274","25,283","36,438","49,946","44,845","33,342","532,728","24,620","27,301","43,066","52,324","52,772","44,328","41,816","40,729","43,682","66,671","55,860","39,559","452,562","38,179","27,363","37,970","48,050","33,890","27,162","28,603","29,942","36,557","69,877","45,898","29,071","588,875","19,787","30,122","45,158","67,740","63,556","44,138","37,657","38,216","58,467","81,125","67,698","35,211","401,171","25,323","29,064","43,612","71,209","51,539","39,865","35,995","52,126","52,438",
서울특별시,종로구,창덕궁,유료,측정,합계,"14,648,632",-,-,-,-,-,-,-,-,-,-,-,-,-,"1,857,138","57,814","91,444","107,454","162,701","185,511","143,144","125,029","173,676","190,484","275,649","223,519","120,713","1,458,968","63,970","71,090","100,891","163,656","199,432","133,129","99,199","105,672","129,435","201,617","135,002","55,875","1,574,701","52,743","61,764","98,042","142,315","365,488","120,678","80,118","108,611","137,256","195,931","147,652","64,103","1,610,233","68,316","65,471","95,623","191,092","188,086","112,124","100,946","134,480","158,089","241,381","183,136","71,489","1,631,997","72,843","85,184","98,043","185,723","228,772","59,446","133,999","127,397","136,748","239,879","170,883","93,080","1,820,036","74,092","90,041","120,686","238,626","234,193","139,560","98,327","100,458","183,779","249,292","199,341","91,641","1,803,034","94,968","77,581","110,247","217,038","180,673","107,520","81,340","94,958","135,988","416,985","200,990","84,746","1,664,692","60,435","98,303","115,178","201,295","191,692","112,765","71,648","75,085","223,127","243,628","197,441","74,095","1,227,833","63,728","107,092","117,803","201,595","195,085","123,000","84,688","123,025","211,817",
서울특별시,종로구,경희궁,무료,추정,내국인,"216,782",-,-,-,-,-,-,-,-,-,-,-,-,-,"101,836","4,386","4,943","6,747","9,883","11,304","8,349","5,089","9,664","13,280","12,506","8,319","7,366","114,946","5,995","4,991","7,862","11,826","11,870","6,881","8,954","8,954","8,260","23,918","10,220","5,215",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
서울특별시,종로구,경희궁,무료,추정,합계,"216,782",-,-,-,-,-,-,-,-,-,-,-,-,-,"101,836","4,386","4,943","6,747","9,883","11,304","8,349","5,089","9,664","13,280","12,506","8,319","7,366","114,946","5,995","4,991","7,862","11,826","11,870","6,881","8,954","8,954","8,260","23,918","10,220","5,215",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
