시도,군구,관광지,구분,세부구분,내/외국인,총계(2010.01 ~ 2019.09),2010년,,,,,,,,,,,,,2011년,,,,,,,,,,,,,2012년,,,,,,,,,,,,,2013년,,,,,,,,,,,,,2014년,,,,,,,,,,,,,2015년,,,,,,,,,,,,,2016년,,,,,,,,,,,,,2017년,,,,,,,,,,,,,2018년,,,,,,,,,,,,,2019년,,,,,,,,,,
,,,,,,,인원계,2010년 01월,2010년 02월,2010년 03월,2010년 04월,2010년 05월,2010년 06월,2010년 07월,2010년 08월,2010년 09월,2010년 10월,2010년 11월,2010년 12월,인원계,2011년 01월,2011년 02월,2011년 03월,2011년 04월,2011년 05월,2011년 06월,2011년 07월,2011년 08월,2011년 09월,2011년 10월,2011년 11월,2011년 12월,인원계,2012년 01월,2012년 02월,2012년 03월,2012년 04월,2012년 05월,2012년 06월,2012년 07월,2012년 08월,2012년 09월,2012년 10월,2012년 11월,2012년 12월,인원계,2013년 01월,2013년 02월,2013년 03월,2013년 04월,2013년 05월,2013년 06월,2013년 07월,2013년 08월,2013년 09월,2013년 10월,2013년 11월,2013년 12월,인원계,2014년 01월,2014년 02월,2014년 03월,2014년 04월,2014년 05월,2014년 06월,2014년 07월,2014년 08월,2014년 09월,2014년 10월,2014년 11월,2014년 12월,인원계,2015년 01월,2015년 02월,2015년 03월,2015년 04월,2015년 05월,2015년 06월,2015년 07월,2015년 08월,2015년 09월,2015년 10월,2015년 11월,2015년 12월,인원계,2016년 01월,2016년 02월,2016년 03월,2016년 04월,2016년 05월,2016년 06월,2016년 07월,2016년 08월,2016년 09월,2016년 10월,2016년 11월,2016년 12월,인원계,2017년 01월,2017년 02월,2017년 03월,2017년 04월,2017년 05월,2017년 06월,2017년 07월,2017년 08월,2017년 09월,2017년 10월,2017년 11월,2017년 12월,인원계,2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,인원계,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,
제주특별자치도,제주시,삼성혈,유료,측정,합계,"424,412","152,447","9,947","9,837","12,687","14,625","16,601","14,378","11,962","13,212","13,385","13,517","13,444","8,852","141,724","9,431","8,316","8,836","13,479","14,301","12,112","11,720","13,287","12,247","14,751","13,876","9,368","130,241","9,687","9,336","10,745","14,389","17,256","12,579","10,669","10,548","8,760","11,086","9,576","5,610",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
제주특별자치도,제주시,삼양선사유적지,유료,측정,내국인,"271,641","19,738","1,465","1,318","3,478","3,325",-,-,-,-,-,"2,460","4,440","3,252","31,659","3,222","2,467","2,348","4,293","2,738","2,661","1,666","1,881","2,216","3,203","2,678","2,286","33,112","2,836","2,545","2,241","4,964","2,951","2,863","1,736","1,898","2,325","3,381","2,905","2,467","35,367","2,708","2,788","2,960","3,066","4,437","3,381","2,980","2,326","2,790","2,403","2,869","2,659","35,654","2,817","2,989","3,136","3,687","3,478","3,593","3,043","2,821","2,913","2,730","2,238","2,209","41,292","2,856","2,895","3,995","4,052","3,743","3,253","3,389","3,377","3,379","4,047","3,263","3,043","41,728","3,029","2,792","2,675","5,680","3,606","3,606","2,992","1,761","3,108","4,070","4,811","3,598","33,091","2,645","1,754","4,205","5,547","5,204","4,312","3,670","2,166","3,588",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
제주특별자치도,제주시,삼양선사유적지,유료,측정,외국인,"3,606",90,17,5,22,6,-,-,-,-,-,2,36,2,101,2,0,3,9,4,6,12,15,5,7,32,6,138,4,1,10,10,3,25,14,14,35,18,2,2,147,2,3,3,21,17,18,7,9,31,14,16,6,191,3,3,14,8,12,9,40,26,17,40,16,3,754,3,3,16,28,11,11,43,25,67,226,175,146,"1,589",118,91,135,304,168,168,168,22,35,51,262,67,596,132,21,131,57,46,6,124,25,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
제주특별자치도,제주시,삼양선사유적지,유료,측정,합계,"275,247","19,828","1,482","1,323","3,500","3,331",-,-,-,-,-,"2,462","4,476","3,254","31,760","3,224","2,467","2,351","4,302","2,742","2,667","1,678","1,896","2,221","3,210","2,710","2,292","33,250","2,840","2,546","2,251","4,974","2,954","2,888","1,750","1,912","2,360","3,399","2,907","2,469","35,514","2,710","2,791","2,963","3,087","4,454","3,399","2,987","2,335","2,821","2,417","2,885","2,665","35,845","2,820","2,992","3,150","3,695","3,490","3,602","3,083","2,847","2,930","2,770","2,254","2,212","42,046","2,859","2,898","4,011","4,080","3,754","3,264","3,432","3,402","3,446","4,273","3,438","3,189","43,317","3,147","2,883","2,810","5,984","3,774","3,774","3,160","1,783","3,143","4,121","5,073","3,665","33,687","2,777","1,775","4,336","5,604","5,250","4,318","3,794","2,191","3,642",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
제주특별자치도,제주시,생각하는 정원,유료,측정,내국인,"578,423","178,956","10,305","8,636","11,129","15,383","17,329","13,309","16,501","23,964","15,826","18,692","16,430","11,452","216,071","11,509","14,297","14,768","20,566","25,632","14,652","18,573","23,991","16,619","24,823","17,743","12,898","183,396","13,500","14,650","16,131","19,545","21,379","15,722","10,102","16,947","11,126","19,791","14,278","10,225",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
제주특별자치도,제주시,생각하는 정원,유료,측정,외국인,"45,688","13,964",255,399,613,"1,092","2,176","1,740","1,606","1,649","1,673","1,677",661,423,"12,907",267,272,544,"1,114","1,517","1,261","1,253",908,"1,631","2,642",898,600,"18,817",347,250,"1,233","1,605","1,055","2,349","3,105","2,057","2,025","3,411",892,488,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
제주특별자치도,제주시,생각하는 정원,유료,측정,합계,"624,111","192,920","10,560","9,035","11,742","16,475","19,505","15,049","18,107","25,613","17,499","20,369","17,091","11,875","228,978","11,776","14,569","15,312","21,680","27,149","15,913","19,826","24,899","18,250","27,465","18,641","13,498","202,213","13,847","14,900","17,364","21,150","22,434","18,071","13,207","19,004","13,151","23,202","15,170","10,713",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
제주특별자치도,제주시,절물자연휴양림,유료,측정,내국인,"6,149,336","526,356","23,960","17,475","35,698","58,857","66,763","51,150","58,687","93,044","52,371","31,585","25,762","11,004","594,036","15,278","23,048","42,945","68,575","70,838","52,966","62,573","60,121","56,867","66,917","46,430","27,478","558,379","22,572","23,599","40,579","59,185","74,457","60,533","53,059","62,848","39,591","65,005","41,619","15,332","570,867","18,773","16,926","40,388","69,375","79,485","62,876","45,452","51,976","37,409","71,851","51,333","25,023","546,772","27,302","23,900","41,400","57,589","54,888","53,833","48,927","53,250","57,000","65,712","43,773","19,198","630,355","28,561","22,181","42,559","58,126","73,267","44,480","60,705","80,316","61,370","81,464","49,324","28,002","754,778","28,069","30,365","51,124","69,404","78,133","67,683","76,378","101,936","75,010","78,720","63,227","34,729","814,242","32,537","34,487","49,662","79,444","90,844","79,027","78,245","94,217","88,884","89,162","62,580","35,153","811,402","32,899","27,182","49,289","84,610","86,219","86,205","80,837","96,930","79,386","85,865","68,525","33,455","342,149","35,542","33,005","51,727","69,415","76,795","75,665",-,-,-,
제주특별자치도,제주시,절물자연휴양림,유료,측정,외국인,"1,569","1,569",27,42,47,293,131,2,413,353,89,97,37,38,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,
제주특별자치도,제주시,절물자연휴양림,유료,측정,합계,"6,150,905","527,925","23,987","17,517","35,745","59,150","66,894","51,152","59,100","93,397","52,460","31,682","25,799","11,042","594,036","15,278","23,048","42,945","68,575","70,838","52,966","62,573","60,121","56,867","66,917","46,430","27,478","558,379","22,572","23,599","40,579","59,185","74,457","60,533","53,059","62,848","39,591","65,005","41,619","15,332","570,867","18,773","16,926","40,388","69,375","79,485","62,876","45,452","51,976","37,409","71,851","51,333","25,023","546,772","27,302","23,900","41,400","57,589","54,888","53,833","48,927","53,250","57,000","65,712","43,773","19,198","630,355","28,561","22,181","42,559","58,126","73,267","44,480","60,705","80,316","61,370","81,464","49,324","28,002","754,778","28,069","30,365","51,124","69,404","78,133","67,683","76,378","101,936","75,010","78,720","63,227","34,729","814,242","32,537","34,487","49,662","79,444","90,844","79,027","78,245","94,217","88,884","89,162","62,580","35,153","811,402","32,899","27,182","49,289","84,610","86,219","86,205","80,837","96,930","79,386","85,865","68,525","33,455","342,149","35,542","33,005","51,727","69,415","76,795","75,665",-,-,-,
제주특별자치도,제주시,제주도립 김창열미술관,유료,측정,내국인,"36,476",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"13,679",-,-,-,-,-,-,"2,425","2,857","1,740","2,334","1,788","2,535","22,797","2,477","2,271","2,284","1,583","12,042","2,140",-,-,-,
제주특별자치도,제주시,제주도립 김창열미술관,유료,측정,외국인,103,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,-,-,-,-,-,-,4,3,10,5,7,10,64,3,7,6,16,26,6,-,-,-,
제주특별자치도,제주시,제주도립 김창열미술관,유료,측정,합계,"36,579",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"13,718",-,-,-,-,-,-,"2,429","2,860","1,750","2,339","1,795","2,545","22,861","2,480","2,278","2,290","1,599","12,068","2,146",-,-,-,
제주특별자치도,제주시,제주돌문화공원,유료,측정,내국인,"2,312,656","206,201","7,713","4,539","7,595","19,803","23,747","17,094","17,060","19,031","38,798","30,258","13,846","6,717","299,120","4,719","8,715","12,783","19,590","24,785","23,717","27,225","30,459","35,140","57,274","35,631","19,082","358,056","9,624","8,092","14,648","25,011","33,501","23,180","15,999","46,780","69,924","55,393","40,984","14,920","275,048","10,524","9,728","16,141","22,328","33,911","19,764","21,596","24,478","33,494","43,543","25,851","13,690","207,336","6,711","5,715","8,717","12,966","7,811","8,692","7,330","29,295","17,030","55,972","30,644","16,453","247,651","9,436","7,825","10,067","16,582","38,502","11,249","14,223","29,682","21,005","39,790","29,214","20,076","219,594","11,922","9,554","11,740","22,475","43,721","15,652","11,207","27,290","17,518","21,376","16,045","11,094","211,024","9,141","7,956","10,869","44,386","45,226","14,986","7,944","11,433","15,961","19,824","12,054","11,244","197,151","10,010","5,334","9,814","15,188","44,266","17,090","11,185","11,385","24,688","26,023","12,086","10,082","91,475","9,360","7,256","8,425","11,770","42,433","12,231",-,-,-,
제주특별자치도,제주시,제주돌문화공원,유료,측정,외국인,"60,463","2,698",28,38,38,61,45,118,47,629,497,882,260,55,"2,131",22,56,39,82,124,278,90,146,177,448,462,207,"5,875",82,78,193,429,590,438,218,"1,070","1,530",887,251,109,"4,201",97,70,130,348,400,238,367,561,"1,008",598,211,173,"5,145",194,204,302,391,506,697,363,611,421,840,416,200,"7,402",165,164,344,"1,078","1,987",422,234,"1,151",555,717,357,228,"10,642",160,185,899,855,"1,688","1,027","1,015","1,733",815,"1,213",598,454,"8,800",167,223,338,"1,903","1,756",901,456,595,995,888,273,305,"8,363",241,197,635,916,"1,696",785,716,859,781,703,484,350,"5,206",246,208,333,656,"3,164",599,-,-,-,
제주특별자치도,제주시,제주돌문화공원,유료,측정,합계,"2,373,119","208,899","7,741","4,577","7,633","19,864","23,792","17,212","17,107","19,660","39,295","31,140","14,106","6,772","301,251","4,741","8,771","12,822","19,672","24,909","23,995","27,315","30,605","35,317","57,722","36,093","19,289","363,931","9,706","8,170","14,841","25,440","34,091","23,618","16,217","47,850","71,454","56,280","41,235","15,029","279,249","10,621","9,798","16,271","22,676","34,311","20,002","21,963","25,039","34,502","44,141","26,062","13,863","212,481","6,905","5,919","9,019","13,357","8,317","9,389","7,693","29,906","17,451","56,812","31,060","16,653","255,053","9,601","7,989","10,411","17,660","40,489","11,671","14,457","30,833","21,560","40,507","29,571","20,304","230,236","12,082","9,739","12,639","23,330","45,409","16,679","12,222","29,023","18,333","22,589","16,643","11,548","219,824","9,308","8,179","11,207","46,289","46,982","15,887","8,400","12,028","16,956","20,712","12,327","11,549","205,514","10,251","5,531","10,449","16,104","45,962","17,875","11,901","12,244","25,469","26,726","12,570","10,432","96,681","9,606","7,464","8,758","12,426","45,597","12,830",-,-,-,
제주특별자치도,제주시,제주러브랜드,유료,측정,내국인,"1,734,143","622,645","49,569","34,049","70,799","72,364","57,591","40,977","39,544","48,317","33,712","58,832","65,460","51,431","586,945","36,050","29,318","64,984","81,528","61,870","45,608","30,168","43,236","34,522","47,366","63,483","48,812","524,553","33,698","36,678","66,198","64,530","56,000","43,102","38,772","41,817","29,881","37,632","47,114","29,131",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
제주특별자치도,제주시,제주러브랜드,유료,측정,외국인,"323,830","107,921","8,747","5,089","13,485","14,500","9,268","6,971","9,636","12,079","8,427","1,136","9,832","8,751","89,512","2,653","1,257","3,004","9,400","8,730","6,105","16,494","17,414","13,962","4,006","2,117","4,370","126,397","2,107","2,214","3,797","27,000","16,127","13,762","6,233","9,004","10,979","20,160","7,770","7,244",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
제주특별자치도,제주시,제주러브랜드,유료,측정,합계,"2,057,973","730,566","58,316","39,138","84,284","86,864","66,859","47,948","49,180","60,396","42,139","59,968","75,292","60,182","676,457","38,703","30,575","67,988","90,928","70,600","51,713","46,662","60,650","48,484","51,372","65,600","53,182","650,950","35,805","38,892","69,995","91,530","72,127","56,864","45,005","50,821","40,860","57,792","54,884","36,375",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
제주특별자치도,제주시,제주목관아지,유료,측정,내국인,"1,382,257","115,286","4,736","12,384","5,693","10,356","14,081","11,298","12,991","9,805","11,267","9,719","7,454","5,502","116,003","4,856","12,580","6,637","10,421","14,671","10,887","12,956","9,370","11,268","9,892","7,249","5,216","135,861","5,068","13,337","7,741","12,147","18,454","13,268","13,767","10,667","12,149","12,586","8,307","8,370","131,463","5,311","12,710","7,814","12,795","18,482","13,162","12,866","9,558","10,863","11,824","7,671","8,407","134,455","5,678","12,979","8,976","12,803","18,522","13,224","13,725","9,231","10,589","15,327","8,330","5,071","147,742","5,851","8,736","8,897","12,881","20,800","13,435","16,623","12,707","16,600","17,545","8,836","4,831","167,641","5,124","12,344","6,847","13,989","18,257","13,825","15,688","17,865","15,998","18,992","14,389","14,323","180,628","10,667","11,850","8,592","10,308","20,511","14,525","17,459","18,552","17,120","21,693","14,560","14,791","188,767","11,640","11,777","12,078","11,759","20,149","13,607","16,922","18,606","19,532","23,381","15,134","14,182","64,411","9,915","23,147","7,437","6,748","9,394","7,770",-,-,-,
제주특별자치도,제주시,제주목관아지,유료,측정,외국인,"113,875","4,290",195,214,255,247,461,483,375,476,489,524,406,165,"6,331",123,180,143,238,394,289,411,649,826,797,"1,132","1,149","5,978",391,320,673,646,617,696,458,438,431,594,435,279,"12,363",342,750,442,791,909,962,"1,643","2,216","1,931","1,353",572,452,"11,094",462,649,687,"1,014","1,100","1,002",934,"1,471","1,115","1,358",758,544,"11,127",592,"1,117","1,070","1,386","1,401","1,025",436,801,"1,124","1,068",485,622,"15,749",550,"1,513","1,080","1,104","1,923","1,054","1,363","1,249","2,095","2,033","1,093",692,"12,566","1,119",799,"1,207","1,954",699,651,627,"1,425","1,043","1,683",713,646,"17,541",584,"1,063","1,267","1,160","1,517","1,647","1,237","1,903","1,433","2,274","2,029","1,427","16,836","1,701","3,006","2,441","3,082","3,168","3,438",-,-,-,
제주특별자치도,제주시,제주목관아지,유료,측정,합계,"1,496,132","119,576","4,931","12,598","5,948","10,603","14,542","11,781","13,366","10,281","11,756","10,243","7,860","5,667","122,334","4,979","12,760","6,780","10,659","15,065","11,176","13,367","10,019","12,094","10,689","8,381","6,365","141,839","5,459","13,657","8,414","12,793","19,071","13,964","14,225","11,105","12,580","13,180","8,742","8,649","143,826","5,653","13,460","8,256","13,586","19,391","14,124","14,509","11,774","12,794","13,177","8,243","8,859","145,549","6,140","13,628","9,663","13,817","19,622","14,226","14,659","10,702","11,704","16,685","9,088","5,615","158,869","6,443","9,853","9,967","14,267","22,201","14,460","17,059","13,508","17,724","18,613","9,321","5,453","183,390","5,674","13,857","7,927","15,093","20,180","14,879","17,051","19,114","18,093","21,025","15,482","15,015","193,194","11,786","12,649","9,799","12,262","21,210","15,176","18,086","19,977","18,163","23,376","15,273","15,437","206,308","12,224","12,840","13,345","12,919","21,666","15,254","18,159","20,509","20,965","25,655","17,163","15,609","81,247","11,616","26,153","9,878","9,830","12,562","11,208",-,-,-,
제주특별자치도,제주시,제주별빛누리공원,유료,측정,내국인,"706,053","33,456","2,628","1,429","6,113","2,121","2,691",902,"3,268","4,631","2,832","2,782","2,518","1,541","50,957","1,711","2,375","2,975","5,115","4,966","2,740","4,602","4,199","4,087","5,223","5,740","7,224","61,644","3,506","2,372","2,940","5,648","6,564","7,139","5,132","7,503","5,097","7,150","5,804","2,789","69,233","3,193","2,851","3,336","4,734","6,108","4,162","7,227","11,706","7,237","8,043","5,823","4,813","76,074","5,532","3,840","5,434","5,194","7,481","5,698","5,569","7,722","8,307","9,731","6,302","5,264","97,405","6,529","5,162","6,359","6,627","12,166","5,064","9,637","14,454","8,562","10,550","5,826","6,469","95,196","5,685","5,625","6,028","4,820","9,564","6,029","9,806","16,358","8,000","7,595","8,316","7,370","102,994","6,408","5,354","7,569","6,904","12,015","6,868","9,260","15,744","9,748","7,589","9,391","6,144","85,589","5,113","3,823","7,569","6,941","12,006","7,157","8,153","12,253","5,872","7,522","6,231","2,949","33,505","3,416","2,943","6,544","4,789","11,699","4,114",-,-,-,
제주특별자치도,제주시,제주별빛누리공원,유료,측정,외국인,"5,933",53,3,1,4,1,4,2,3,10,6,-,18,1,148,0,0,2,9,6,7,3,3,10,5,6,97,"2,070",2,10,6,21,20,35,173,668,490,460,10,175,935,39,133,146,107,74,54,128,74,33,56,38,53,889,7,47,73,147,47,84,107,85,111,54,58,69,520,49,72,66,46,118,50,47,25,10,19,12,6,247,4,10,14,23,36,30,31,25,16,13,9,36,407,7,37,22,34,20,20,33,44,60,34,23,73,503,27,53,30,63,25,76,44,63,37,40,19,26,161,16,25,33,41,9,37,-,-,-,
제주특별자치도,제주시,제주별빛누리공원,유료,측정,합계,"711,986","33,509","2,631","1,430","6,117","2,122","2,695",904,"3,271","4,641","2,838","2,782","2,536","1,542","51,105","1,711","2,375","2,977","5,124","4,972","2,747","4,605","4,202","4,097","5,228","5,746","7,321","63,714","3,508","2,382","2,946","5,669","6,584","7,174","5,305","8,171","5,587","7,610","5,814","2,964","70,168","3,232","2,984","3,482","4,841","6,182","4,216","7,355","11,780","7,270","8,099","5,861","4,866","76,963","5,539","3,887","5,507","5,341","7,528","5,782","5,676","7,807","8,418","9,785","6,360","5,333","97,925","6,578","5,234","6,425","6,673","12,284","5,114","9,684","14,479","8,572","10,569","5,838","6,475","95,443","5,689","5,635","6,042","4,843","9,600","6,059","9,837","16,383","8,016","7,608","8,325","7,406","103,401","6,415","5,391","7,591","6,938","12,035","6,888","9,293","15,788","9,808","7,623","9,414","6,217","86,092","5,140","3,876","7,599","7,004","12,031","7,233","8,197","12,316","5,909","7,562","6,250","2,975","33,666","3,432","2,968","6,577","4,830","11,708","4,151",-,-,-,
제주특별자치도,제주시,제주항일기념관,유료,측정,내국인,"852,273","50,893","3,635","2,237","9,038","8,569","6,129","5,152","5,144","5,320","4,580",566,275,248,"69,568","3,993","3,039","8,255","8,293","8,274","5,645","4,593","4,807","7,164","8,023","7,482",0,"88,334","4,049","8,397","9,439","8,131","4,969","8,590","7,326","4,325","6,837","10,037","9,823","6,411","117,060","7,738","9,231","12,542","11,707","12,930","11,486","11,526","12,281","10,448","9,812","4,876","2,483","125,647","7,897","10,245","12,306","10,625","10,596","10,853","10,318","11,358","10,168","12,615","11,476","7,190","129,000","9,523","8,495","14,152","14,103","13,605","9,003","12,416","13,016","11,083","10,557","6,961","6,086","151,388","9,626","13,201","11,091","15,586","15,324","14,598","14,927","13,997","11,174","13,918","10,403","7,543","120,383","7,549","11,505","13,697","16,075","17,847","15,309","13,373","13,558","11,470",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
제주특별자치도,제주시,제주항일기념관,유료,측정,외국인,"8,784",220,16,0,16,32,17,35,19,30,20,18,12,5,"5,556",40,10,39,39,2,26,6,33,24,636,710,"3,991",979,8,68,31,49,19,55,215,68,83,235,106,42,691,58,122,135,117,79,46,29,32,2,2,42,27,392,30,24,32,51,30,17,19,58,40,24,25,42,193,15,21,18,14,17,10,19,26,12,15,10,16,393,7,4,37,51,60,33,47,38,37,48,12,19,360,25,18,0,109,62,50,48,25,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
제주특별자치도,제주시,제주항일기념관,유료,측정,합계,"861,057","51,113","3,651","2,237","9,054","8,601","6,146","5,187","5,163","5,350","4,600",584,287,253,"75,124","4,033","3,049","8,294","8,332","8,276","5,671","4,599","4,840","7,188","8,659","8,192","3,991","89,313","4,057","8,465","9,470","8,180","4,988","8,645","7,541","4,393","6,920","10,272","9,929","6,453","117,751","7,796","9,353","12,677","11,824","13,009","11,532","11,555","12,313","10,450","9,814","4,918","2,510","126,039","7,927","10,269","12,338","10,676","10,626","10,870","10,337","11,416","10,208","12,639","11,501","7,232","129,193","9,538","8,516","14,170","14,117","13,622","9,013","12,435","13,042","11,095","10,572","6,971","6,102","151,781","9,633","13,205","11,128","15,637","15,384","14,631","14,974","14,035","11,211","13,966","10,415","7,562","120,743","7,574","11,523","13,697","16,184","17,909","15,359","13,421","13,583","11,493",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
제주특별자치도,제주시,한림공원,유료,측정,내국인,"2,668,168","961,147","47,826","42,307","75,721","134,246","135,419","78,155","68,995","96,876","67,104","101,898","72,636","39,964","939,640","42,652","49,464","74,739","128,567","129,114","81,162","67,248","90,355","68,316","102,394","65,924","39,705","767,381","38,543","42,386","61,154","114,666","120,061","66,912","50,110","61,412","48,384","86,104","52,229","25,420",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
제주특별자치도,제주시,한림공원,유료,측정,외국인,"72,757","26,820",657,"1,139","1,621","2,215","2,744","2,521","2,544","2,406","4,025","3,359","2,223","1,366","19,311",743,846,929,"1,084","1,308",896,"1,291","1,292","2,595","3,084","3,043","2,200","26,626","1,400","1,218","1,616","2,938","3,437","1,986","3,175","2,970","2,539","2,766","1,852",729,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
제주특별자치도,제주시,한림공원,유료,측정,합계,"2,740,925","987,967","48,483","43,446","77,342","136,461","138,163","80,676","71,539","99,282","71,129","105,257","74,859","41,330","958,951","43,395","50,310","75,668","129,651","130,422","82,058","68,539","91,647","70,911","105,478","68,967","41,905","794,007","39,943","43,604","62,770","117,604","123,498","68,898","53,285","64,382","50,923","88,870","54,081","26,149",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
