시도,군구,관광지,구분,세부구분,내/외국인,총계(2010.01 ~ 2019.09),2010년,,,,,,,,,,,,,2011년,,,,,,,,,,,,,2012년,,,,,,,,,,,,,2013년,,,,,,,,,,,,,2014년,,,,,,,,,,,,,2015년,,,,,,,,,,,,,2016년,,,,,,,,,,,,,2017년,,,,,,,,,,,,,2018년,,,,,,,,,,,,,2019년,,,,,,,,,,
,,,,,,,인원계,2010년 01월,2010년 02월,2010년 03월,2010년 04월,2010년 05월,2010년 06월,2010년 07월,2010년 08월,2010년 09월,2010년 10월,2010년 11월,2010년 12월,인원계,2011년 01월,2011년 02월,2011년 03월,2011년 04월,2011년 05월,2011년 06월,2011년 07월,2011년 08월,2011년 09월,2011년 10월,2011년 11월,2011년 12월,인원계,2012년 01월,2012년 02월,2012년 03월,2012년 04월,2012년 05월,2012년 06월,2012년 07월,2012년 08월,2012년 09월,2012년 10월,2012년 11월,2012년 12월,인원계,2013년 01월,2013년 02월,2013년 03월,2013년 04월,2013년 05월,2013년 06월,2013년 07월,2013년 08월,2013년 09월,2013년 10월,2013년 11월,2013년 12월,인원계,2014년 01월,2014년 02월,2014년 03월,2014년 04월,2014년 05월,2014년 06월,2014년 07월,2014년 08월,2014년 09월,2014년 10월,2014년 11월,2014년 12월,인원계,2015년 01월,2015년 02월,2015년 03월,2015년 04월,2015년 05월,2015년 06월,2015년 07월,2015년 08월,2015년 09월,2015년 10월,2015년 11월,2015년 12월,인원계,2016년 01월,2016년 02월,2016년 03월,2016년 04월,2016년 05월,2016년 06월,2016년 07월,2016년 08월,2016년 09월,2016년 10월,2016년 11월,2016년 12월,인원계,2017년 01월,2017년 02월,2017년 03월,2017년 04월,2017년 05월,2017년 06월,2017년 07월,2017년 08월,2017년 09월,2017년 10월,2017년 11월,2017년 12월,인원계,2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,인원계,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,
인천광역시,중구,인천근대박물관,유료,측정,합계,"4,136",-,-,-,-,-,-,-,-,-,-,-,-,-,"2,575",215,248,223,180,150,182,290,255,327,187,168,150,"1,561",295,198,213,280,315,260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,재미난 박물관,유료,측정,내국인,"28,582",-,-,-,-,-,-,-,-,-,-,-,-,-,"18,361","2,768","1,712","1,265","1,217","1,011","1,428","1,026","1,224","1,112","2,005","1,820","1,773","10,221","2,817","2,175","1,457","1,286","1,087","1,399",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,재미난 박물관,유료,측정,외국인,"1,259",-,-,-,-,-,-,-,-,-,-,-,-,-,808,17,512,230,6,2,-,8,6,7,10,4,6,451,11,322,104,8,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,재미난 박물관,유료,측정,합계,"29,841",-,-,-,-,-,-,-,-,-,-,-,-,-,"19,169","2,785","2,224","1,495","1,223","1,013","1,428","1,034","1,230","1,119","2,015","1,824","1,779","10,672","2,828","2,497","1,561","1,294","1,089","1,403",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,중구생활사전시관,유료,측정,내국인,"97,982",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"41,290",-,-,-,-,-,-,"3,473","4,566","11,943","11,107","5,342","4,859","56,692","4,000","4,830","5,731","6,880","5,500","10,298","3,994","8,071","7,388",
인천광역시,중구,중구생활사전시관,유료,측정,합계,"97,982",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"41,290",-,-,-,-,-,-,"3,473","4,566","11,943","11,107","5,342","4,859","56,692","4,000","4,830","5,731","6,880","5,500","10,298","3,994","8,071","7,388",
인천광역시,중구,짜장면박물관,유료,측정,내국인,"1,144,904",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"129,572","6,705","5,629","8,970","8,245","14,316","14,881","9,539","19,732","9,182","14,038","9,588","8,747","194,632","15,841","13,932","15,877","12,993","19,423","16,574","15,846","22,661","17,411","21,403","13,193","9,478","198,541","15,276","12,053","10,070","16,555","31,508","7,293","12,029","26,625","15,047","25,566","14,751","11,768","153,483","13,876","11,247","11,161","16,964","17,515","11,576","12,077","13,936","10,180","18,571","9,766","6,614","147,379","6,925","8,058","7,237","11,660","27,033","12,504","9,018","12,845","11,845","18,704","11,440","10,110","142,096","9,274","9,063","9,973","7,972","16,955","10,976","7,522","10,896","20,302","18,219","10,719","10,225","179,201","18,432","17,607","22,251","24,882","21,903","21,655","14,805","19,728","17,938",
인천광역시,중구,짜장면박물관,유료,측정,외국인,"160,294",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,360",31,9,77,84,206,388,160,370,386,299,866,484,"1,852",0,0,0,0,0,513,0,"1,339",0,0,0,0,"10,888",438,400,570,671,"1,394",428,183,601,"2,076","1,386","1,568","1,173","17,231","1,045","1,224","1,337",939,"1,101","1,404","2,309","2,917",911,"1,378",947,"1,719","24,885","1,873","1,812","2,027","2,219","1,842","1,546","1,802","2,298","1,729","2,798","2,933","2,006","42,527","1,447","3,966","1,756",21,"3,247","2,792","5,567","3,157","1,476","4,207","7,414","7,477","59,551","7,829","6,622","7,533","10,445","4,089","4,110","6,561","8,236","4,126",
인천광역시,중구,짜장면박물관,유료,측정,합계,"1,305,198",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"132,932","6,736","5,638","9,047","8,329","14,522","15,269","9,699","20,102","9,568","14,337","10,454","9,231","196,484","15,841","13,932","15,877","12,993","19,423","17,087","15,846","24,000","17,411","21,403","13,193","9,478","209,429","15,714","12,453","10,640","17,226","32,902","7,721","12,212","27,226","17,123","26,952","16,319","12,941","170,714","14,921","12,471","12,498","17,903","18,616","12,980","14,386","16,853","11,091","19,949","10,713","8,333","172,264","8,798","9,870","9,264","13,879","28,875","14,050","10,820","15,143","13,574","21,502","14,373","12,116","184,623","10,721","13,029","11,729","7,993","20,202","13,768","13,089","14,053","21,778","22,426","18,133","17,702","238,752","26,261","24,229","29,784","35,327","25,992","25,765","21,366","27,964","22,064",
인천광역시,중구,하나개해수욕장,유료,측정,내국인,"230,419",-,-,-,-,-,-,-,-,-,-,-,-,-,"157,451","3,674","5,240","6,886","10,025","20,257","19,765","18,935","32,732","12,634","16,169","7,357","3,777","72,968","3,751","5,539","7,407","10,685","23,381","22,205",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,하나개해수욕장,유료,측정,외국인,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,하나개해수욕장,유료,측정,합계,"230,419",-,-,-,-,-,-,-,-,-,-,-,-,-,"157,451","3,674","5,240","6,886","10,025","20,257","19,765","18,935","32,732","12,634","16,169","7,357","3,777","72,968","3,751","5,539","7,407","10,685","23,381","22,205",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,개항장 역사문화의거리,무료,추정,내국인,"1,866,354",-,-,-,-,-,-,-,-,-,-,-,-,-,"1,251,166","82,740","117,301","108,515","112,470","138,150","93,600","94,400","111,740","81,000","120,150","110,200","80,900","615,188","88,742","111,795","121,018","98,336","114,952","80,345",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,개항장 역사문화의거리,무료,추정,합계,"1,866,354",-,-,-,-,-,-,-,-,-,-,-,-,-,"1,251,166","82,740","117,301","108,515","112,470","138,150","93,600","94,400","111,740","81,000","120,150","110,200","80,900","615,188","88,742","111,795","121,018","98,336","114,952","80,345",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,무의도,무료,측정,내국인,"2,205,127",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"409,662","12,589","13,508","29,310","31,306","57,948","53,553","31,460","55,364","37,522","44,729","25,858","16,515","330,244","13,057","13,179","24,470","24,761","35,327","35,315","29,661","44,364","33,599","40,440","25,091","10,980","331,576","13,076","12,581","20,461","29,992","57,999","25,999","28,781","44,269","30,995","34,293","19,909","13,221","375,715","13,206","11,899","18,400","30,123","51,152","45,524","39,102","49,985","35,426","41,075","24,239","15,584","375,915","12,116","12,347","22,827","36,830","50,717","45,750","29,793","43,596","35,040","53,188","21,410","12,301","323,228","9,469","13,428","16,728","27,110","40,385","38,684","31,125","33,815","42,192","33,321","21,270","15,701","58,787","12,589","1,926","19,498","24,774",-,-,-,-,-,
인천광역시,중구,무의도,무료,측정,합계,"2,205,127",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"409,662","12,589","13,508","29,310","31,306","57,948","53,553","31,460","55,364","37,522","44,729","25,858","16,515","330,244","13,057","13,179","24,470","24,761","35,327","35,315","29,661","44,364","33,599","40,440","25,091","10,980","331,576","13,076","12,581","20,461","29,992","57,999","25,999","28,781","44,269","30,995","34,293","19,909","13,221","375,715","13,206","11,899","18,400","30,123","51,152","45,524","39,102","49,985","35,426","41,075","24,239","15,584","375,915","12,116","12,347","22,827","36,830","50,717","45,750","29,793","43,596","35,040","53,188","21,410","12,301","323,228","9,469","13,428","16,728","27,110","40,385","38,684","31,125","33,815","42,192","33,321","21,270","15,701","58,787","12,589","1,926","19,498","24,774",-,-,-,-,-,
인천광역시,중구,문화의거리,무료,추정,내국인,"8,923,564","3,536,502","239,601","274,601","257,400","251,099","378,201","282,201","402,903","551,999","226,302","266,397","176,000","229,798","3,527,347","205,205","285,701","314,601","235,910","368,000","256,770","403,250","552,310","228,000","268,750","176,500","232,350","1,859,715","190,833","282,460","310,400","293,745","431,097","351,180",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,문화의거리,무료,추정,합계,"8,923,564","3,536,502","239,601","274,601","257,400","251,099","378,201","282,201","402,903","551,999","226,302","266,397","176,000","229,798","3,527,347","205,205","285,701","314,601","235,910","368,000","256,770","403,250","552,310","228,000","268,750","176,500","232,350","1,859,715","190,833","282,460","310,400","293,745","431,097","351,180",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,북성포구,무료,추정,내국인,"189,848",-,-,-,-,-,-,-,-,-,-,-,-,-,"152,845","1,858","1,679","9,455","6,450","8,503","8,480","24,500","7,820","30,000","30,900","20,100","3,100","37,003","1,362","1,228","8,649","7,074","9,360","9,330",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,북성포구,무료,추정,합계,"189,848",-,-,-,-,-,-,-,-,-,-,-,-,-,"152,845","1,858","1,679","9,455","6,450","8,503","8,480","24,500","7,820","30,000","30,900","20,100","3,100","37,003","1,362","1,228","8,649","7,074","9,360","9,330",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,신포문화의거리,무료,추정,내국인,"2,675,863",-,-,-,-,-,-,-,-,-,-,-,-,-,"1,800,861","110,002","130,007","180,037","143,700","155,800","154,500","148,925","153,080","156,300","153,250","156,040","159,220","875,002","109,009","135,824","163,516","154,199","155,104","157,350",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,신포문화의거리,무료,추정,합계,"2,675,863",-,-,-,-,-,-,-,-,-,-,-,-,-,"1,800,861","110,002","130,007","180,037","143,700","155,800","154,500","148,925","153,080","156,300","153,250","156,040","159,220","875,002","109,009","135,824","163,516","154,199","155,104","157,350",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,연안부두 해양광장,무료,추정,내국인,"592,022",-,-,-,-,-,-,-,-,-,-,-,-,-,"196,440",-,-,-,-,-,-,"41,300","52,200","43,200","18,380","22,430","18,930","395,582","8,891","4,760","50,304","63,225","39,879","27,550","41,230","48,236","34,540","37,851","23,430","15,686",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,연안부두 해양광장,무료,추정,합계,"592,022",-,-,-,-,-,-,-,-,-,-,-,-,-,"196,440",-,-,-,-,-,-,"41,300","52,200","43,200","18,380","22,430","18,930","395,582","8,891","4,760","50,304","63,225","39,879","27,550","41,230","48,236","34,540","37,851","23,430","15,686",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,영종도 백운산,무료,추정,내국인,"218,721",-,-,-,-,-,-,-,-,-,-,-,-,-,"150,756","3,257","2,958","3,316","16,650","18,075","15,600","17,950","16,000","17,000","17,900","15,600","6,450","67,965","4,456","3,744","4,406","18,317","19,882","17,160",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,영종도 백운산,무료,추정,합계,"218,721",-,-,-,-,-,-,-,-,-,-,-,-,-,"150,756","3,257","2,958","3,316","16,650","18,075","15,600","17,950","16,000","17,000","17,900","15,600","6,450","67,965","4,456","3,744","4,406","18,317","19,882","17,160",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,월미공원,무료,추정,내국인,"1,609,012",-,-,-,-,-,-,-,-,-,-,-,-,-,"480,118","8,036","21,212","16,600","36,350","55,130","32,930","11,515","16,700","52,000","188,500","34,620","6,525","1,128,894","7,298","13,610","13,812","37,218","54,710","31,135","121,303","81,375","183,210","362,018","148,230","74,975",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,월미공원,무료,추정,합계,"1,609,012",-,-,-,-,-,-,-,-,-,-,-,-,-,"480,118","8,036","21,212","16,600","36,350","55,130","32,930","11,515","16,700","52,000","188,500","34,620","6,525","1,128,894","7,298","13,610","13,812","37,218","54,710","31,135","121,303","81,375","183,210","362,018","148,230","74,975",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,월미산,무료,추정,내국인,"2,318,871",-,-,-,-,-,-,-,-,-,-,-,-,-,"1,479,375","33,822","94,745","133,798","224,090","207,750","173,300","73,600","101,750","146,400","165,640","75,540","48,940","839,496","44,771","74,216","115,848","190,139","192,437","222,085",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,월미산,무료,추정,합계,"2,318,871",-,-,-,-,-,-,-,-,-,-,-,-,-,"1,479,375","33,822","94,745","133,798","224,090","207,750","173,300","73,600","101,750","146,400","165,640","75,540","48,940","839,496","44,771","74,216","115,848","190,139","192,437","222,085",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,을왕해수욕장,무료,추정,내국인,"5,643,515","2,333,298","38,700","36,601","51,005","263,026","402,169","303,321","254,757","815,227","124,547","19,026","13,589","11,330","2,324,348","38,390","35,267","50,001","255,000","401,000","297,000","255,150","823,400","125,000","19,120","13,600","11,420","985,869","41,646","34,793","51,359","229,502","360,919","267,650",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,을왕해수욕장,무료,추정,합계,"5,643,515","2,333,298","38,700","36,601","51,005","263,026","402,169","303,321","254,757","815,227","124,547","19,026","13,589","11,330","2,324,348","38,390","35,267","50,001","255,000","401,000","297,000","255,150","823,400","125,000","19,120","13,600","11,420","985,869","41,646","34,793","51,359","229,502","360,919","267,650",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천광역시,중구,인천대교기념관,무료,측정,내국인,"579,601",-,-,-,-,-,-,-,-,-,-,-,-,-,"204,089","20,378","20,281","22,206","27,319","28,941","17,932","9,289","14,671","8,748","17,441","9,351","7,532","111,544","7,099","7,020","10,639","16,213","16,972","9,700","7,867","8,584","7,098","9,991","6,445","3,916","63,643","3,904","3,124","6,457","10,105","8,292","5,860","4,054","5,789","4,426","5,101","4,339","2,192","47,021","2,429","2,081","3,662","5,301","5,052","5,057","4,441","4,029","3,801","5,035","3,956","2,177","37,148","2,719","5,160","2,367","5,415","5,139","1,755","2,218","3,399","1,929","3,652","1,889","1,506","25,050","1,334","1,449","1,609","2,710","2,885","2,706","1,946","2,461","2,020","1,946","2,141","1,843","27,007","1,176","1,010","1,673","3,029","4,072","2,192","1,806","2,454","1,785","4,321","2,238","1,251","24,852","1,075",984,"1,138","4,194","3,036","2,461","1,457","1,540","2,480","2,717","2,717","1,053","39,247","1,361","1,178","2,040","2,841","21,886","2,931","1,895","2,661","2,454",
인천광역시,중구,인천대교기념관,무료,측정,외국인,"46,146",-,-,-,-,-,-,-,-,-,-,-,-,-,"10,947",171,85,409,966,892,540,"2,142","1,695","1,061","1,354","1,075",557,"11,352",552,678,834,"1,154","1,215","1,106","1,286","1,275",832,"1,001",883,536,"5,580",355,316,450,534,468,505,612,416,567,370,414,573,"4,588",462,380,364,623,808,654,0,0,0,699,258,340,"4,848",194,312,375,920,519,146,154,322,548,490,499,369,"2,721",199,172,273,360,399,301,142,194,139,142,171,229,"1,824",276,110,203,46,163,95,189,208,114,124,69,227,"1,220",45,88,61,16,87,11,70,137,200,221,221,63,"3,066",15,106,28,87,"2,439",103,149,87,52,
인천광역시,중구,인천대교기념관,무료,측정,합계,"625,747",-,-,-,-,-,-,-,-,-,-,-,-,-,"215,036","20,549","20,366","22,615","28,285","29,833","18,472","11,431","16,366","9,809","18,795","10,426","8,089","122,896","7,651","7,698","11,473","17,367","18,187","10,806","9,153","9,859","7,930","10,992","7,328","4,452","69,223","4,259","3,440","6,907","10,639","8,760","6,365","4,666","6,205","4,993","5,471","4,753","2,765","51,609","2,891","2,461","4,026","5,924","5,860","5,711","4,441","4,029","3,801","5,734","4,214","2,517","41,996","2,913","5,472","2,742","6,335","5,658","1,901","2,372","3,721","2,477","4,142","2,388","1,875","27,771","1,533","1,621","1,882","3,070","3,284","3,007","2,088","2,655","2,159","2,088","2,312","2,072","28,831","1,452","1,120","1,876","3,075","4,235","2,287","1,995","2,662","1,899","4,445","2,307","1,478","26,072","1,120","1,072","1,199","4,210","3,123","2,472","1,527","1,677","2,680","2,938","2,938","1,116","42,313","1,376","1,284","2,068","2,928","24,325","3,034","2,044","2,748","2,506",
인천광역시,중구,인천학생과학관,무료,측정,내국인,"431,781",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"61,982",-,-,-,-,-,158,156,"21,040","9,994","11,759","11,271","7,604","132,831","9,042","12,427","8,402","12,684","11,771","12,224","12,332","17,847","10,390","9,450","9,027","7,235","131,778","11,565","7,509","8,985","12,780","13,839","12,290","12,084","18,510","9,284","8,278","10,647","6,007","105,190","6,962","10,093","15,645","12,128","11,183","12,092","12,293","17,119","7,675",
